,price,bathrooms,sqft_living,grade,sqft_living15
3626,436500.0,1.0,1260,7,1510
3627,410000.0,1.75,1440,7,1570
3628,512500.0,1.75,1540,7,1890
3629,510000.0,1.0,1060,6,1910
3630,566000.0,1.75,1900,8,2220
3631,525000.0,1.75,2870,8,2420
3632,435000.0,1.0,1050,6,1410
3633,406500.0,2.75,1840,8,2060
3634,550000.0,2.75,3000,8,2050
3635,251000.0,2.0,1200,6,1280
3636,830000.0,1.5,1840,8,2320
3637,803000.0,2.5,2790,9,2740
3638,206000.0,1.0,970,5,1050
3639,200000.0,1.0,1070,7,1160
3640,219000.0,1.0,900,6,900
3641,777000.0,4.0,2680,7,1930
3642,593700.0,2.5,2000,8,2180
3643,712500.0,1.5,1660,7,2350
3644,600000.0,1.5,1770,7,1740
3645,554663.0,2.0,1230,7,1850
3646,267000.0,1.0,1740,7,1470
3647,390000.0,2.0,1710,7,1430
3648,335000.0,2.0,2020,7,2020
3649,938000.0,2.5,2410,8,2530
3650,370000.0,2.75,2310,7,2060
3651,335000.0,2.5,2400,7,2200
3652,695000.0,2.0,3160,7,1780
3653,387500.0,1.0,1560,7,1640
3654,245000.0,2.5,1770,7,1650
3655,308550.0,2.0,1600,7,1360
3656,225000.0,1.75,1330,7,1270
3657,715000.0,2.5,2970,9,3100
3658,335000.0,1.0,1020,7,1170
3659,634000.0,2.5,2490,9,2370
3660,337500.0,2.0,1700,7,2000
3661,440000.0,1.0,850,6,2160
3662,350000.0,1.75,1250,7,1260
3663,400000.0,1.0,610,5,930
3664,1288000.0,3.5,3700,11,3880
3665,435000.0,1.0,950,7,1060
3666,681000.0,2.5,3860,8,3130
3667,397000.0,3.5,1360,8,1360
3668,775000.0,2.5,3890,10,3600
3669,480000.0,2.25,1680,7,1960
3670,158000.0,2.5,1520,7,1780
3671,590000.0,2.0,2420,8,3180
3672,772500.0,2.75,3890,9,3450
3673,464500.0,1.5,2940,8,1580
3674,281000.0,1.75,1350,7,1600
3675,620000.0,2.25,2190,8,2970
3676,475000.0,2.25,2280,7,1500
3677,245000.0,2.0,1070,6,1280
3678,660000.0,2.25,2540,7,1780
3679,527500.0,2.25,2270,8,1910
3680,135000.0,1.0,1220,6,1350
3681,275000.0,1.75,1890,7,2960
3682,430000.0,2.0,1990,7,1560
3683,213500.0,1.0,1220,7,1420
3684,535000.0,3.0,2640,9,2680
3685,641000.0,1.75,1480,7,2660
3686,436300.0,2.0,2320,7,2030
3687,1440000.0,1.75,2410,8,1280
3688,830000.0,2.75,2090,8,2130
3689,380000.0,1.0,920,6,1250
3690,132500.0,0.75,850,6,850
3691,179950.0,1.0,1130,7,1320
3692,188200.0,1.0,1260,7,940
3693,659000.0,2.0,2090,7,2090
3694,317000.0,2.0,2020,7,1400
3695,625000.0,2.25,1970,8,1980
3696,350000.0,1.75,1820,7,1790
3697,750000.0,1.5,1840,7,1840
3698,457000.0,1.75,2100,8,2080
3699,632500.0,2.0,1770,7,1550
3700,223000.0,2.0,1110,7,1550
3701,610000.0,2.75,2090,8,2340
3702,385000.0,1.75,2080,7,1550
3703,367500.0,3.25,1400,7,1400
3704,385100.0,1.0,1060,6,1300
3705,230000.0,1.0,720,6,1560
3706,286000.0,2.75,1100,7,1170
3707,201700.0,1.0,1010,7,1540
3708,1350000.0,4.75,5230,11,4110
3709,525000.0,1.75,2420,8,2370
3710,361000.0,1.5,1200,7,1680
3711,530000.0,1.5,1950,8,1590
3712,455000.0,2.25,1870,7,1630
3713,421000.0,2.25,1310,7,1600
3714,640000.0,2.0,1520,7,1910
3715,240000.0,1.0,1270,7,1660
3716,360000.0,1.0,840,6,1740
3717,157340.0,1.0,900,7,1460
3718,1240000.0,3.0,3010,8,2100
3719,250000.0,1.0,1050,6,1500
3720,735000.0,2.75,3360,7,2190
3721,884900.0,4.75,5370,8,2310
3722,775000.0,3.5,2690,8,2300
3723,463000.0,1.75,1710,7,2260
3724,579000.0,2.5,1640,8,1590
3725,570000.0,3.75,4000,10,3180
3726,1060000.0,4.5,4140,10,3960
3727,375000.0,2.75,3140,8,2850
3728,422000.0,1.75,1320,7,1200
3729,866500.0,3.5,3080,9,1220
3730,705000.0,2.5,2500,10,2580
3731,470000.0,2.5,2520,8,2090
3732,360000.0,1.25,2350,7,2140
3733,795000.0,2.5,2570,8,3470
3734,800000.0,2.5,3100,9,3100
3735,2453500.0,3.5,4730,10,3710
3736,277284.0,1.75,1030,6,1540
3737,460000.0,1.0,1020,7,1780
3738,898888.0,2.5,2080,9,2080
3739,211000.0,1.0,1410,7,1810
3740,222000.0,2.0,1360,6,1310
3741,672000.0,2.5,2620,7,2570
3742,778000.0,2.25,2260,9,3020
3743,312500.0,1.75,1490,8,2440
3744,650000.0,2.5,2530,8,2150
3745,740000.0,2.25,3140,8,2320
3746,320000.0,2.0,1820,7,2190
3747,455000.0,2.5,1770,7,2050
3748,2450000.0,4.0,4430,10,2470
3749,500000.0,3.25,1490,8,1550
3750,325000.0,1.75,1790,7,1610
3751,416000.0,2.5,1710,8,1610
3752,495000.0,2.25,2070,7,2190
3753,549000.0,1.0,1140,7,1520
3754,589000.0,2.0,3930,8,2200
3755,194820.0,1.5,1100,7,1616
3756,405000.0,2.5,2260,7,1790
3757,625000.0,2.5,2260,7,1790
3758,205000.0,1.0,1130,7,1440
3759,345100.0,3.75,1950,8,1950
3760,200000.0,1.0,960,6,1250
3761,1905000.0,3.5,4210,11,3520
3762,524500.0,1.5,3430,7,1660
3763,598600.0,2.75,3470,7,2370
3764,367777.0,3.0,2140,7,1820
3765,750000.0,2.75,2520,7,1800
3766,575000.0,2.25,3550,8,2110
3767,84000.0,1.0,700,6,1490
3768,255000.0,1.0,740,6,1170
3769,1740000.0,3.75,3300,10,3300
3770,415000.0,2.25,1640,7,1200
3771,449900.0,2.5,2780,9,720
3772,220000.0,1.5,1830,7,1440
3773,899000.0,2.5,3540,10,3280
3774,430000.0,2.5,1440,7,1160
3775,472500.0,2.5,2960,10,2770
3776,680000.0,2.5,3180,8,2670
3777,1650000.0,4.0,3310,10,3430
3778,810000.0,2.0,2390,7,1920
3779,605000.0,2.5,2460,9,2090
3780,522000.0,1.75,1630,7,1830
3781,759000.0,2.75,3490,10,3480
3782,411000.0,2.75,2500,8,1660
3783,286950.0,2.5,2080,7,1890
3784,440000.0,1.5,1290,7,1720
3785,149000.0,1.0,1700,6,1500
3786,284700.0,1.0,1700,6,1500
3787,374950.0,2.5,2540,8,2230
3788,816000.0,1.5,1180,8,1660
3789,533250.0,1.75,1520,7,1840
3790,689800.0,2.75,2390,8,2390
3791,775000.0,2.75,2740,8,2430
3792,702000.0,2.5,2190,8,2060
3793,160000.0,1.0,1350,6,1300
3794,255500.0,1.0,1350,6,1300
3795,949000.0,2.75,2980,9,2980
3796,169500.0,1.0,790,6,800
3797,586000.0,2.25,2130,8,2110
3798,680000.0,2.5,2700,8,2290
3799,851500.0,2.0,3200,8,1670
3800,582500.0,1.5,1159,7,1640
3801,637000.0,3.5,3080,9,1830
3802,225000.0,1.0,1000,7,1320
3803,795000.0,3.25,2260,8,1600
3804,304999.0,2.25,2270,7,1930
3805,95000.0,0.75,760,5,970
3806,240000.0,1.75,1420,5,1150
3807,772000.0,2.5,2500,7,2140
3808,245000.0,1.5,1450,8,1460
3809,430000.0,3.0,2500,8,1980
3810,799000.0,1.5,2210,8,2700
3811,880000.0,2.75,3020,9,2250
3812,750000.0,2.5,3290,9,3450
3813,2890000.0,4.0,5780,11,3930
3814,532000.0,2.5,1820,8,2090
3815,525000.0,2.75,2500,8,2270
3816,239000.0,1.0,1210,7,1680
3817,460000.0,1.5,1090,8,1700
3818,540000.0,2.25,1330,8,2270
3819,475000.0,1.0,890,7,1310
3820,445000.0,1.75,1360,8,1350
3821,1575000.0,3.75,4220,11,3380
3822,549950.0,2.5,3780,8,3640
3823,294950.0,2.0,2610,6,1630
3824,736000.0,2.5,1980,8,1980
3825,214946.0,1.75,1290,7,1750
3826,856000.0,3.25,3620,9,3260
3827,775000.0,2.5,2680,9,2315
3828,205000.0,1.75,1200,7,1564
3829,429592.0,2.75,1992,6,1110
3830,414250.0,1.75,1640,7,1470
3831,399950.0,2.75,1920,6,1040
3832,319990.0,2.25,1840,7,2050
3833,524000.0,1.5,1310,8,2100
3834,349950.0,1.0,1050,7,1600
3835,889000.0,2.5,2570,8,2070
3836,300000.0,1.0,930,6,1060
3837,395000.0,1.0,730,7,1520
3838,348000.0,2.5,1270,7,1280
3839,830000.0,1.0,1150,7,2450
3840,173000.0,1.0,820,7,1240
3841,585000.0,1.75,3000,7,2500
3842,576750.0,2.0,2220,7,1450
3843,495000.0,3.25,2500,7,2020
3844,216650.0,3.5,1540,7,1220
3845,615000.0,2.75,2750,8,2750
3846,675000.0,2.5,3130,8,2740
3847,510000.0,2.0,1430,8,1830
3848,630000.0,2.5,2680,8,2020
3849,359950.0,2.5,3010,8,3010
3850,265000.0,1.5,1530,7,2080
3851,210000.0,1.0,1240,6,1540
3852,367000.0,2.5,2260,6,2180
3853,1075000.0,2.25,2820,9,2880
3854,756000.0,2.5,3560,8,2760
3855,203000.0,2.25,1630,7,1630
3856,535000.0,2.5,2880,9,2470
3857,525000.0,3.25,2200,7,1260
3858,347500.0,1.75,1620,7,1470
3859,620000.0,1.75,1480,9,1480
3860,645000.0,2.5,2250,8,2340
3861,2200000.0,3.0,3540,10,3430
3862,280000.0,2.0,1790,7,1330
3863,432000.0,2.0,1400,7,1690
3864,790000.0,1.5,2390,9,2610
3865,635000.0,1.75,2400,8,1680
3866,442000.0,1.5,2050,7,1590
3867,490000.0,3.0,2640,7,2640
3868,250000.0,1.75,2320,7,1740
3869,1325000.0,2.5,2440,8,2440
3870,120000.0,1.0,1260,6,1260
3871,2950000.0,4.75,6240,11,4170
3872,325000.0,2.5,1930,7,1670
3873,210000.0,1.75,1200,7,1490
3874,215000.0,1.0,970,5,1360
3875,387000.0,1.75,1810,8,1800
3876,408000.0,1.0,1380,7,1160
3877,410000.0,1.0,1470,7,1470
3878,216000.0,1.0,1010,6,1520
3879,390000.0,1.0,1010,6,1520
3880,357000.0,1.5,1340,7,2020
3881,215000.0,1.0,970,7,1750
3882,265000.0,1.0,1122,5,1610
3883,589950.0,2.75,1670,9,1520
3884,440000.0,1.75,2840,8,2650
3885,248000.0,1.0,770,4,1420
3886,730000.0,2.25,2040,9,3080
3887,425000.0,2.5,3052,8,2767
3888,680000.0,2.5,2620,8,2620
3889,341500.0,2.25,3120,8,2160
3890,395000.0,1.0,1100,7,1110
3891,1225000.0,2.75,3410,10,3721
3892,695500.0,2.75,2510,8,2650
3893,308000.0,1.75,1680,8,1990
3894,422500.0,2.0,1960,7,1660
3895,418000.0,1.0,1040,7,1620
3896,385000.0,1.5,1750,7,1750
3897,876650.0,3.25,2170,9,2720
3898,450000.0,2.5,1639,8,1580
3899,418800.0,2.25,2100,7,1930
3900,330000.0,1.0,880,7,1010
3901,550000.0,1.75,1940,8,2400
3902,270000.0,2.5,2490,7,2010
3903,978500.0,2.25,2060,9,3070
3904,975000.0,2.5,2720,10,3240
3905,455000.0,2.25,2180,7,1740
3906,1415000.0,3.25,3600,11,2440
3907,220000.0,1.0,840,6,1350
3908,490000.0,2.0,2370,7,1380
3909,420000.0,2.25,2270,7,1710
3910,408500.0,2.5,2720,9,2640
3911,716000.0,1.5,1140,7,1260
3912,965000.0,2.5,2460,8,2320
3913,357823.0,1.5,1240,8,1690
3914,7062500.0,4.5,10040,11,3930
3915,425000.0,2.25,1670,7,1470
3916,711777.0,1.75,2220,7,1600
3917,335000.0,1.0,980,7,1830
3918,825000.0,1.5,1890,8,1700
3919,210000.0,1.0,1100,6,1280
3920,575000.0,1.75,2770,8,2360
3921,1208000.0,2.75,4250,10,4650
3922,431500.0,2.0,1370,8,1365
3923,475000.0,1.5,1480,7,2100
3924,1495000.0,3.75,3770,9,2800
3925,540000.0,3.0,2870,7,2380
3926,775000.0,2.5,3820,9,3010
3927,635000.0,2.5,1530,7,1640
3928,1300000.0,2.75,4120,12,4020
3929,405000.0,2.25,1590,7,2060
3930,210000.0,1.0,1520,6,1320
3931,880000.0,2.5,2350,9,2240
3932,239000.0,2.0,1370,7,1360
3933,515000.0,2.5,1540,6,1710
3934,1379900.0,3.25,3786,9,2850
3935,215000.0,2.25,1500,7,1500
3936,315000.0,2.0,1750,5,1750
3937,442500.0,1.5,1800,7,1800
3938,311000.0,1.75,1180,8,1480
3939,425000.0,1.0,830,6,1280
3940,433500.0,1.75,1540,6,1200
3941,450000.0,2.25,1610,8,1610
3942,675000.0,2.25,1990,8,1990
3943,535000.0,2.5,2070,8,1530
3944,577000.0,1.75,1760,7,1950
3945,480000.0,1.75,1740,7,1610
3946,400000.0,1.5,1950,6,2670
3947,304000.0,1.0,1280,6,1120
3948,355000.0,1.75,1460,7,1570
3949,998000.0,3.25,3770,10,2290
3950,550000.0,1.75,2410,8,2520
3951,550000.0,1.75,2410,8,2520
3952,210000.0,1.75,1400,6,1440
3953,317000.0,2.5,2100,9,2330
3954,700000.0,3.5,5360,9,2650
3955,265000.0,1.0,1000,7,1490
3956,700000.0,3.5,3150,9,3150
3957,1020000.0,3.5,4180,10,3260
3958,1145000.0,2.25,2840,8,2840
3959,460000.0,2.5,2110,8,2740
3960,410000.0,1.5,1660,7,1570
3961,665000.0,3.0,2160,7,1430
3962,600000.0,2.5,2420,9,2820
3963,502000.0,1.75,1920,7,1480
3964,364950.0,2.5,2310,7,1780
3965,680000.0,2.25,2330,7,1870
3966,235500.0,2.5,2340,8,2080
3967,576000.0,2.5,2590,8,2620
3968,405000.0,3.0,1410,8,1410
3969,335000.0,2.75,2850,8,2240
3970,122000.0,1.0,730,6,1170
3971,432000.0,1.75,1470,7,2630
3972,375000.0,2.25,2330,8,2640
3973,276000.0,2.25,2460,8,1630
3974,450000.0,2.25,2080,8,2440
3975,210000.0,1.0,990,6,2150
3976,279000.0,2.5,1450,7,2000
3977,635000.0,1.75,1340,7,1470
3978,350000.0,2.5,2730,9,2710
3979,218000.0,1.0,1140,6,1300
3980,750000.0,1.5,1950,7,1760
3981,310597.0,1.75,2000,7,2420
3982,355000.0,1.0,900,5,1750
3983,735000.0,2.75,3390,9,3210
3984,155000.0,1.0,720,6,1040
3985,354000.0,1.0,940,7,2090
3986,415000.0,1.75,1770,7,2070
3987,202000.0,1.0,590,7,780
3988,580000.0,2.5,1980,7,1500
3989,1495000.0,3.25,3070,10,2500
3990,790000.0,2.5,3500,9,3920
3991,499900.0,2.5,2100,8,2100
3992,525000.0,2.25,2620,7,1728
3993,810000.0,2.5,2810,9,2800
3994,425000.0,1.5,2290,7,1740
3995,241250.0,1.75,1350,7,1470
3996,318700.0,2.5,2770,8,2730
3997,720000.0,1.75,2530,8,1950
3998,291000.0,1.0,1280,5,1410
3999,420000.0,1.75,1060,7,1310
4000,210000.0,1.75,1000,8,1150
4001,645000.0,3.25,3870,9,2970
4002,762000.0,2.0,3370,7,1920
4003,247500.0,1.75,2290,6,1240
4004,282500.0,2.25,1670,7,1570
4005,395000.0,1.75,1460,7,2030
4006,295000.0,1.75,1770,7,1560
4007,235000.0,1.0,820,6,2270
4008,770000.0,1.75,1900,8,1530
4009,559950.0,2.0,1870,8,1670
4010,639000.0,2.0,1840,7,1800
4011,314950.0,1.0,1590,7,1570
4012,525000.0,1.0,1640,7,1540
4013,2400000.0,2.25,3000,11,3000
4014,820000.0,1.75,2160,8,1290
4015,1385000.0,3.0,2490,8,2490
4016,521450.0,2.0,1290,7,1160
4017,760750.0,2.5,3190,9,3240
4018,759600.0,1.0,1540,7,2027
4019,346150.0,2.0,2140,8,2070
4020,390000.0,1.0,980,7,1520
4021,359950.0,2.25,2450,8,2310
4022,430000.0,2.0,1360,6,1440
4023,960000.0,3.5,4610,10,3900
4024,800000.0,6.75,7480,11,2810
4025,1010000.0,2.5,2860,9,2360
4026,290000.0,2.0,1810,7,1360
4027,1350000.0,2.0,2240,8,2500
4028,777000.0,3.25,3610,10,3130
4029,526000.0,1.0,1450,7,1470
4030,550000.0,3.5,1450,8,1490
4031,276000.0,1.5,1820,7,1500
4032,2500000.0,3.25,5620,11,4470
4033,325000.0,1.75,2080,7,1230
4034,365000.0,2.5,1780,8,1780
4035,2150000.0,6.0,4340,8,2050
4036,825050.0,3.25,2860,9,2010
4037,690000.0,1.5,2540,8,1870
4038,390000.0,1.0,1140,6,1140
4039,385000.0,2.0,1320,7,1380
4040,619000.0,2.5,2040,8,2170
4041,494000.0,2.25,1790,7,2060
4042,412450.0,2.0,1910,8,2010
4043,580000.0,1.75,1460,7,1220
4044,269900.0,1.5,1420,7,1540
4045,704300.0,1.5,1790,7,1710
4046,267000.0,2.0,1390,8,1264
4047,310000.0,1.75,1880,7,1980
4048,227064.0,1.5,1570,7,1530
4049,925000.0,2.5,2690,7,1800
4050,245000.0,1.75,1670,8,1820
4051,339888.0,1.0,1040,7,1520
4052,439000.0,2.0,1560,7,1730
4053,400000.0,1.0,1470,7,1840
4054,560000.0,2.25,2070,8,2070
4055,703011.0,1.0,1370,8,2460
4056,363000.0,1.0,1120,7,1510
4057,650000.0,2.75,2640,9,2640
4058,299950.0,1.0,1030,7,1470
4059,228950.0,1.0,1120,6,1120
4060,465000.0,1.75,1730,7,1570
4061,725000.0,2.5,2090,9,2860
4062,212500.0,1.0,920,7,1170
4063,526000.0,2.25,2970,8,2260
4064,383000.0,2.5,1720,8,2280
4065,244000.0,1.75,1460,7,1600
4066,565000.0,1.5,1540,7,1620
4067,373000.0,3.0,2850,7,1480
4068,300000.0,2.0,1310,7,1310
4069,405000.0,2.5,2430,9,2420
4070,979000.0,1.5,1700,8,2630
4071,324888.0,1.75,2160,8,1790
4072,445000.0,1.5,860,6,1220
4073,761000.0,3.5,2050,8,1230
4074,435000.0,2.0,1650,7,1650
4075,252000.0,2.25,1570,7,1540
4076,350000.0,1.75,1660,7,1640
4077,875000.0,1.0,1220,7,1910
4078,940000.0,1.0,1220,7,1910
4079,280000.0,2.0,1780,7,2140
4080,450000.0,2.5,2180,8,2540
4081,905000.0,2.5,3520,9,2310
4082,382450.0,2.5,2220,8,2420
4083,246700.0,2.0,1610,7,1610
4084,220000.0,1.5,1070,6,1480
4085,555750.0,1.0,1060,6,1200
4086,262500.0,1.5,1160,7,1160
4087,515000.0,1.0,910,7,1600
4088,499500.0,2.5,2970,9,2040
4089,135000.0,1.0,790,6,1240
4090,462500.0,2.0,1540,7,1540
4091,937500.0,2.5,3130,9,3680
4092,458000.0,1.5,1470,7,1390
4093,845000.0,2.75,3160,8,2200
4094,660000.0,2.25,2675,8,2300
4095,265000.0,2.0,1340,7,1630
4096,599999.0,4.5,3830,7,1460
4097,280000.0,2.5,1800,8,1770
4098,1055000.0,3.25,2990,10,3500
4099,875000.0,3.0,3720,9,3160
4100,125000.0,1.0,920,6,1120
4101,634800.0,3.0,3280,7,2600
4102,269950.0,1.0,1440,7,1740
4103,359950.0,2.25,1940,8,2180
4104,417000.0,1.75,1590,8,1970
4105,389000.0,2.0,1340,8,1350
4106,1038000.0,2.5,3770,11,3710
4107,698000.0,2.5,2680,7,2200
4108,685000.0,2.5,2820,8,1560
4109,198500.0,1.75,1520,5,1240
4110,350000.0,2.5,2560,8,2620
4111,649950.0,2.5,3310,8,2340
4112,441000.0,1.5,1540,7,1560
4113,462600.0,1.75,1430,8,2040
4114,365070.0,2.5,2506,7,2070
4115,550000.0,2.0,2250,7,1440
4116,470000.0,1.75,2740,7,1990
4117,340000.0,1.75,1540,6,1090
4118,910000.0,2.75,4190,9,3050
4119,405000.0,1.75,1690,7,1880
4120,661000.0,2.25,1990,8,1810
4121,635000.0,2.5,2410,9,2240
4122,282000.0,1.0,1150,7,1790
4123,235000.0,1.75,1720,7,1350
4124,277500.0,2.0,1260,7,1430
4125,346500.0,2.5,2020,8,1680
4126,480000.0,2.25,2240,7,2010
4127,360000.0,2.25,1930,8,2170
4128,245000.0,2.5,1820,7,1710
4129,625000.0,3.5,1560,8,1560
4130,750500.0,3.0,2170,8,2070
4131,525000.0,1.75,1600,8,1750
4132,740000.0,3.5,3760,9,2870
4133,523000.0,1.5,1240,7,1260
4134,292000.0,1.75,1090,8,1640
4135,625000.0,2.5,2740,8,2660
4136,700000.0,2.5,3110,9,4240
4137,399950.0,2.5,1610,7,1480
4138,545000.0,3.5,1880,8,1740
4139,339999.0,2.0,1740,6,1560
4140,1210000.0,2.25,3270,8,2880
4141,545000.0,2.5,1990,8,2280
4142,260000.0,1.75,1960,8,2080
4143,526000.0,1.75,1680,7,1680
4144,701000.0,3.0,2910,9,3040
4145,290000.0,2.25,1500,7,1480
4146,330600.0,1.0,580,7,1260
4147,550500.0,1.75,2540,7,1950
4148,430000.0,1.0,950,7,1360
4149,4000000.0,5.5,7080,12,3140
4150,260600.0,1.0,810,7,1490
4151,825000.0,3.0,4080,8,2000
4152,378950.0,2.0,1820,7,1700
4153,435000.0,2.5,2650,7,2590
4154,631000.0,2.25,1670,9,1610
4155,415000.0,2.5,2480,8,2300
4156,222000.0,1.75,1240,8,1650
4157,245000.0,2.0,1390,7,1390
4158,720000.0,2.5,2880,10,2960
4159,215000.0,1.0,1060,7,1620
4160,579100.0,1.0,1070,7,1760
4161,522500.0,1.75,1640,7,2460
4162,489000.0,2.0,1510,7,1620
4163,240000.0,1.0,1230,6,1280
4164,420250.0,2.0,1510,8,1510
4165,523000.0,2.5,3180,8,2700
4166,628000.0,2.0,2260,8,2030
4167,320000.0,2.5,1920,8,2300
4168,359950.0,2.5,1980,8,1700
4169,232000.0,1.0,1200,6,1200
4170,810000.0,2.25,2020,8,2660
4171,245000.0,1.5,2010,7,1420
4172,273000.0,2.25,1930,7,1510
4173,1191000.0,2.5,2710,8,3180
4174,438000.0,1.0,1950,7,1950
4175,400000.0,1.75,2110,8,880
4176,340000.0,1.0,1250,7,1404
4177,552000.0,2.5,1380,9,1430
4178,790000.0,1.75,2050,8,1890
4179,360000.0,1.5,1800,8,1440
4180,235000.0,1.0,1310,7,1530
4181,775000.0,1.0,1010,7,1540
4182,489200.0,2.75,1850,7,1250
4183,341000.0,2.25,1750,8,1680
4184,335000.0,2.5,2154,8,2305
4185,393500.0,1.75,1230,8,1170
4186,360000.0,2.0,1960,6,2190
4187,400800.0,1.0,1070,6,1270
4188,585000.0,1.0,1450,7,1810
4189,1600000.0,2.75,3680,9,3200
4190,2880500.0,2.5,5760,12,3420
4191,300000.0,1.0,1220,7,1510
4192,1045000.0,2.75,2950,7,2000
4193,360000.0,1.5,1340,7,1220
4194,665900.0,2.25,2870,8,1660
4195,470000.0,1.0,2590,7,1800
4196,581000.0,1.75,2090,8,1310
4197,527000.0,3.5,3000,8,1400
4198,423000.0,1.75,1730,7,1550
4199,875000.0,3.5,2850,7,1860
4200,410000.0,1.0,1020,7,1440
4201,606000.0,2.5,2200,9,2320
4202,654000.0,2.5,3240,7,2570
4203,150000.0,0.75,490,5,800
4204,373000.0,2.5,2990,7,1800
4205,550000.0,2.0,2450,7,1310
4206,512500.0,2.5,1900,8,1980
4207,360000.0,2.5,2640,7,2640
4208,369000.0,2.0,1340,8,1340
4209,825000.0,2.5,3220,9,3220
4210,255000.0,2.0,930,7,1280
4211,1285000.0,2.5,3240,10,3490
4212,270000.0,2.5,2630,8,1780
4213,480680.0,2.5,1730,8,1610
4214,525000.0,1.75,2120,8,2160
4215,291500.0,1.0,880,6,1170
4216,305000.0,2.0,1800,7,1730
4217,285000.0,1.75,1600,7,1620
4218,1875000.0,2.5,3280,11,3530
4219,329500.0,1.75,3290,7,2380
4220,1570000.0,2.25,2890,10,2870
4221,379260.0,2.5,1730,7,2100
4222,356000.0,2.5,1590,7,1590
4223,571900.0,1.75,1710,7,1360
4224,271500.0,1.75,1995,7,1980
4225,390000.0,1.75,1300,7,1520
4226,550000.0,2.5,2720,8,2770
4227,755000.0,2.5,1360,8,1920
4228,509500.0,2.5,1590,8,1880
4229,486700.0,1.0,1200,7,1200
4230,527500.0,1.0,1170,7,1530
4231,475000.0,2.5,2010,6,1780
4232,268000.0,2.75,1880,7,1800
4233,562000.0,2.0,3250,8,2370
4234,780000.0,2.5,2270,9,2810
4235,700000.0,3.0,3680,7,1960
4236,710000.0,2.0,1880,8,1790
4237,445000.0,1.0,1050,7,1500
4238,729000.0,3.25,2250,9,2760
4239,384400.0,3.25,1689,8,1459
4240,815000.0,3.0,2860,8,1920
4241,865000.0,2.5,2710,10,1810
4242,514000.0,2.0,1770,7,2250
4243,615000.0,2.75,2820,8,2580
4244,865000.0,3.25,3400,8,3460
4245,755000.0,2.5,3110,9,3090
4246,425000.0,1.0,1480,7,1580
4247,375000.0,1.0,940,6,1330
4248,750000.0,2.5,2680,8,2750
4249,722000.0,2.75,3190,9,3160
4250,1011000.0,2.5,1920,9,1790
4251,725000.0,2.5,2610,9,2610
4252,170000.0,0.75,1040,6,1270
4253,845000.0,3.25,2880,11,1910
4254,271900.0,2.0,1450,7,1450
4255,1300000.0,4.5,3902,9,1100
4256,261500.0,2.5,2460,8,2210
4257,619500.0,2.5,2170,9,2170
4258,435000.0,2.25,1970,7,1300
4259,210000.0,1.0,1000,7,1320
4260,489950.0,2.0,1580,7,1350
4261,260000.0,1.5,2130,7,1480
4262,300000.0,1.0,1370,7,1370
4263,530000.0,2.0,2150,8,2310
4264,235000.0,1.75,1370,8,2100
4265,593500.0,1.0,1370,8,1370
4266,562000.0,3.0,3290,8,1830
4267,585000.0,2.0,3190,9,2930
4268,2400000.0,3.25,4140,10,4020
4269,199500.0,1.75,1690,7,1690
4270,544500.0,1.0,1690,7,1230
4271,394900.0,1.0,1430,7,1670
4272,912000.0,3.75,1980,9,1480
4273,260000.0,2.5,1490,7,1640
4274,858000.0,3.0,3620,8,2930
4275,1275000.0,2.5,2720,9,3560
4276,242150.0,1.75,1490,7,1180
4277,220000.0,1.75,1230,7,1540
4278,235000.0,2.0,1900,7,1690
4279,370000.0,1.75,1530,7,1940
4280,450000.0,1.75,2290,8,2410
4281,534950.0,1.5,2240,8,1870
4282,730000.0,2.5,3470,9,3450
4283,465000.0,2.5,3050,8,2350
4284,178000.0,1.0,1100,7,1770
4285,215000.0,1.0,1610,7,1800
4286,300000.0,2.75,1910,8,2450
4287,430000.0,2.0,1510,7,1950
4288,183000.0,1.5,1280,6,1280
4289,585000.0,2.5,1910,8,1760
4290,192950.0,1.0,1170,6,1090
4291,599000.0,1.0,1550,7,1340
4292,326500.0,1.0,1060,7,1060
4293,358803.0,1.0,1040,7,1040
4294,537000.0,2.5,1550,7,2610
4295,1155000.0,2.5,2490,9,2800
4296,156000.0,1.0,920,6,1210
4297,219000.0,1.0,1250,6,1250
4298,1190000.0,1.5,2540,8,2520
4299,248000.0,1.75,2190,8,1920
4300,340000.0,1.75,1340,7,2250
4301,899100.0,2.5,2410,8,2440
4302,346950.0,1.75,1830,7,1850
4303,330000.0,1.0,1850,6,1520
4304,325000.0,1.0,1410,7,1580
4305,315000.0,1.75,1460,8,2050
4306,649950.0,2.5,1500,9,1680
4307,316000.0,1.0,1130,6,1350
4308,386000.0,2.5,1620,8,1750
4309,535000.0,1.75,2330,7,1830
4310,600000.0,3.0,1520,7,1520
4311,339000.0,2.5,2840,8,2630
4312,167000.0,2.0,1520,7,1740
4313,430000.0,1.0,1740,8,1600
4314,688000.0,4.0,4000,9,3920
4315,834500.0,2.25,2780,9,2780
4316,1075000.0,4.25,3500,9,3110
4317,250000.0,1.0,1060,7,1900
4318,402500.0,1.0,1290,7,1160
4319,432500.0,2.5,2390,8,2020
4320,485000.0,1.75,2460,7,2028
4321,560000.0,2.75,2930,9,2930
4322,410000.0,2.25,2200,7,1090
4323,455000.0,2.5,1870,8,1930
4324,459500.0,2.5,2060,7,1350
